corp_code,corp_name,stock_code,year,avg_revenue_last_3y,total_assets,revenue,operating_income,net_income,total_assets_statement,total_liabilities,total_equity,created_at
00155586,HLB이노베이션,024850,2022,25788831418.0,268011066592,31429330620.0,402391856.0,13960167324.0,92301347972.0,34869388809.0,57431959163.0,2026-05-26
00155586,HLB이노베이션,024850,2023,25788831418.0,268011066592,20581331304.0,-937587555.0,-755407667.0,92195854265.0,35133745815.0,57062108450.0,2026-05-26
00155586,HLB이노베이션,024850,2024,25788831418.0,268011066592,25355832330.0,-11882543282.0,-12369787694.0,268011066592.0,16028155146.0,251982911446.0,2026-05-26
00155638,피에스텍,002230,2022,73730578797.7,171501735008,70976492938.0,-1840729658.0,-4634531730.0,155255595496.0,22702551165.0,132553044331.0,2026-05-26
00155638,피에스텍,002230,2023,73730578797.7,171501735008,69629912611.0,851493802.0,3903923412.0,154299720240.0,24381487923.0,129918232317.0,2026-05-26
00155638,피에스텍,002230,2024,73730578797.7,171501735008,80585330844.0,3429511805.0,5635717619.0,171501735008.0,42959807699.0,128541927309.0,2026-05-26
00156910,SBI인베스트먼트,019550,2022,24959398893.3,141750059438,16919391372.0,,-15010141892.0,129873504633.0,12249758959.0,117623745674.0,2026-05-26
00156910,SBI인베스트먼트,019550,2023,24959398893.3,141750059438,29276094479.0,,8318470367.0,132480435540.0,6353032390.0,126127403150.0,2026-05-26
00156910,SBI인베스트먼트,019550,2024,24959398893.3,141750059438,28682710829.0,,11389847353.0,141750059438.0,4275651419.0,137474408019.0,2026-05-26
00159731,글로본,019660,2022,18706859454.0,13399891473,18479329687.0,-4089214506.0,-6404702784.0,27880333523.0,12959685314.0,14920648209.0,2026-05-26
00159731,글로본,019660,2023,18706859454.0,13399891473,20311948431.0,-3991779002.0,-4492882561.0,13368603894.0,2854627246.0,10513976648.0,2026-05-26
00159731,글로본,019660,2024,18706859454.0,13399891473,17329300244.0,244425383.0,553165977.0,13399891473.0,2255781418.0,11144110055.0,2026-05-26
00161462,에이티넘인베스트,021080,2022,96167289746.0,216849340833,100987678722.0,35151287454.0,28207750262.0,194596379755.0,27611284504.0,166985095251.0,2026-05-26
00161462,에이티넘인베스트,021080,2023,96167289746.0,216849340833,135789250846.0,24779485522.0,20080843033.0,222732014137.0,45423688238.0,177308325899.0,2026-05-26
00161462,에이티넘인베스트,021080,2024,96167289746.0,216849340833,51724939670.0,13503630205.0,10844311939.0,216849340833.0,34216051995.0,182633288838.0,2026-05-26
00166528,서암기계공업,100660,2022,46208730964.3,73861719421,50418205177.0,1610872010.0,2177351739.0,75646629085.0,11513724482.0,64132904603.0,2026-05-26
00166528,서암기계공업,100660,2023,46208730964.3,73861719421,45836974166.0,613607689.0,1926790260.0,75802841107.0,10108969604.0,65693871503.0,2026-05-26
00166528,서암기계공업,100660,2024,46208730964.3,73861719421,42371013550.0,-1293990084.0,395705556.0,73861719421.0,8345745602.0,65515973819.0,2026-05-26
00169215,에너토크,019990,2022,26130688780.7,44686892473,26287076336.0,1011710533.0,1544296333.0,51740002962.0,7340244038.0,44399758924.0,2026-05-26
00169215,에너토크,019990,2023,26130688780.7,44686892473,26943911903.0,-881692461.0,-939423866.0,45784085314.0,5605776757.0,40178308557.0,2026-05-26
00169215,에너토크,019990,2024,26130688780.7,44686892473,25161078103.0,83992820.0,482808942.0,44686892473.0,3097017450.0,41589875023.0,2026-05-26
00172079,HLB파나진,046210,2022,13206739570.0,109610604611,14171271710.0,1579214309.0,2240498316.0,34673428887.0,2984183441.0,31689245446.0,2026-05-26
00172079,HLB파나진,046210,2023,13206739570.0,109610604611,12252030565.0,-1839301535.0,-4815635557.0,90913796177.0,27340872741.0,63572923436.0,2026-05-26
00172079,HLB파나진,046210,2024,13206739570.0,109610604611,13196916435.0,-1361875528.0,-2085569084.0,109610604611.0,33483031304.0,76127573307.0,2026-05-26
00172945,동일스틸럭스,023790,2022,23442011282.0,71562643725,32221196756.0,901676894.0,-15634632651.0,96025381320.0,59333757206.0,36691624114.0,2026-05-26
00172945,동일스틸럭스,023790,2023,23442011282.0,71562643725,21471427299.0,-3313257599.0,-22297885966.0,73280949374.0,55143755756.0,18137193618.0,2026-05-26
00172945,동일스틸럭스,023790,2024,23442011282.0,71562643725,16633409791.0,-1800645491.0,-5011433450.0,71562643725.0,54571265639.0,16991378086.0,2026-05-26
00173449,빌리언스,044480,2022,47120239540.3,48846397616,70648737315.0,-3072984971.0,-24666268556.0,168725742734.0,65716693466.0,103009049268.0,2026-05-26
00173449,빌리언스,044480,2023,47120239540.3,48846397616,28987141421.0,-614411574.0,-30845827660.0,199615072155.0,107149906725.0,92465165430.0,2026-05-26
00173449,빌리언스,044480,2024,47120239540.3,48846397616,41724839885.0,-1126925752.0,8608314771.0,48846397616.0,26820501763.0,22025895853.0,2026-05-26
00175623,ES큐브,050120,2022,51573240195.0,90410906192,75213651998.0,15343412140.0,24682689107.0,121705413482.0,11306160216.0,110399253266.0,2026-05-26
00175623,ES큐브,050120,2023,51573240195.0,90410906192,63333992892.0,10789653339.0,-27938425125.0,87792996860.0,5267023017.0,82525973843.0,2026-05-26
00175623,ES큐브,050120,2024,51573240195.0,90410906192,16172075695.0,-3743000293.0,909488673.0,90410906192.0,4509174709.0,85901731483.0,2026-05-26
00177320,대성미생물,036480,2022,24955438957.3,58379168019,25500064652.0,-327522927.0,1703189874.0,65109305232.0,26271895162.0,38837410070.0,2026-05-26
00177320,대성미생물,036480,2023,24955438957.3,58379168019,25562323134.0,-689011929.0,-679675516.0,64290285196.0,26941660234.0,37348624962.0,2026-05-26
00177320,대성미생물,036480,2024,24955438957.3,58379168019,23803929086.0,-1551719611.0,-1769362731.0,58379168019.0,23229800645.0,35149367374.0,2026-05-26
00177870,대창솔루션,096350,2022,61956584201.3,135428546287,52756099362.0,-4741415531.0,-7827098228.0,124178353442.0,95237188837.0,28941164605.0,2026-05-26
00177870,대창솔루션,096350,2023,61956584201.3,135428546287,71715102822.0,5596489348.0,2800892925.0,128821584816.0,93059260511.0,35762324305.0,2026-05-26
00177870,대창솔루션,096350,2024,61956584201.3,135428546287,61398550420.0,436761175.0,-2710495317.0,135428546287.0,102592307267.0,32836239020.0,2026-05-26
00180263,리더스코스메틱,016100,2022,76478423098.7,74742591141,86657750918.0,504936506.0,-758552914.0,79525126783.0,36189005263.0,43336121520.0,2026-05-26
00180263,리더스코스메틱,016100,2023,76478423098.7,74742591141,69278802746.0,-4311069604.0,173304483.0,79982600148.0,35764091672.0,44218508476.0,2026-05-26
00180263,리더스코스메틱,016100,2024,76478423098.7,74742591141,73498715632.0,-2902749222.0,-3248690872.0,74742591141.0,37335688489.0,37406902652.0,2026-05-26
00180865,디에이치엑스컴퍼니,031860,2022,9675383909.0,56156827002,8348605577.0,-6474345726.0,-15192557773.0,82927763581.0,23066897644.0,59860865937.0,2026-05-26
00180865,디에이치엑스컴퍼니,031860,2023,9675383909.0,56156827002,11133491507.0,-10174470401.0,-32501586699.0,66082716379.0,6333663136.0,59749053243.0,2026-05-26
00180865,디에이치엑스컴퍼니,031860,2024,9675383909.0,56156827002,9544054643.0,-6120112317.0,-18268232761.0,56156827002.0,8910079354.0,47246747648.0,2026-05-26
00185222,크린앤사이언스,045520,2022,87718354689.7,82397429489,86034564156.0,-10900237959.0,-16301374461.0,94521738248.0,67342611310.0,27179126938.0,2026-05-26
00185222,크린앤사이언스,045520,2023,87718354689.7,82397429489,92497051974.0,938086282.0,902672602.0,94166974531.0,66330491992.0,27836482539.0,2026-05-26
00185222,크린앤사이언스,045520,2024,87718354689.7,82397429489,84623447939.0,-848927534.0,-7406581178.0,82397429489.0,62756024342.0,19641405147.0,2026-05-26
00186452,광무,029480,2022,36329448840.3,282270869425,78221398794.0,2375618399.0,-7366384107.0,135971736341.0,55875956034.0,80095780307.0,2026-05-26
00186452,광무,029480,2023,36329448840.3,282270869425,24240060004.0,-2607263511.0,7280899975.0,129676750650.0,15898878531.0,113777872119.0,2026-05-26
00186452,광무,029480,2024,36329448840.3,282270869425,6526887723.0,-4708785371.0,104172205343.0,282270869425.0,49001163131.0,233269706294.0,2026-05-26
00187415,코미팜,041960,2022,47075367474.3,122766615861,39800517852.0,-3803782875.0,-7479698717.0,111750976536.0,46103957092.0,65647019444.0,2026-05-26
00187415,코미팜,041960,2023,47075367474.3,122766615861,42647034864.0,-6273087670.0,-5910605452.0,118597807079.0,58582669205.0,60015137874.0,2026-05-26
00187415,코미팜,041960,2024,47075367474.3,122766615861,58778549707.0,6192933611.0,14690121292.0,122766615861.0,57229040325.0,65537575536.0,2026-05-26
00187770,한국파마,032300,2022,81849053369.3,112386950030,81029421374.0,6187122199.0,-1119052124.0,130947156041.0,71131716248.0,59815439793.0,2026-05-26
00187770,한국파마,032300,2023,81849053369.3,112386950030,83240454815.0,6269393301.0,83763705.0,121303373264.0,52721842145.0,68581531119.0,2026-05-26
00187770,한국파마,032300,2024,81849053369.3,112386950030,81277283919.0,6086466794.0,3791743101.0,112386950030.0,40945529859.0,71441420171.0,2026-05-26
00188797,포메탈,119500,2022,68614614289.7,62217989741,69599538303.0,2017778037.0,1726543563.0,67145285586.0,18904485655.0,48240799931.0,2026-05-26
00188797,포메탈,119500,2023,68614614289.7,62217989741,71095183868.0,2143509737.0,1909472645.0,65547374272.0,16325734700.0,49221639572.0,2026-05-26
00188797,포메탈,119500,2024,68614614289.7,62217989741,65149120698.0,1494959309.0,1567035709.0,62217989741.0,12157570068.0,50060419673.0,2026-05-26
00189538,피델릭스,032580,2022,56717797008.7,56680583496,72559081230.0,6281389514.0,8246655718.0,57767210722.0,8700926916.0,49066283806.0,2026-05-26
00189538,피델릭스,032580,2023,56717797008.7,56680583496,52783978412.0,710092106.0,1061919010.0,57427251758.0,7463702735.0,49963549023.0,2026-05-26
00189538,피델릭스,032580,2024,56717797008.7,56680583496,44810331384.0,-4528465335.0,-2206307623.0,56680583496.0,9129957344.0,47550626152.0,2026-05-26
00199076,동일기연,032960,2022,25348201353.3,69371193791,26699392928.0,1101722833.0,1046846747.0,66427509101.0,4267791095.0,62159718006.0,2026-05-26
00199076,동일기연,032960,2023,25348201353.3,69371193791,25234856762.0,422580762.0,2184904681.0,67979697406.0,3778647167.0,64201050239.0,2026-05-26
00199076,동일기연,032960,2024,25348201353.3,69371193791,24110354370.0,191505571.0,775074054.0,69371193791.0,3817701443.0,65553492348.0,2026-05-26
00201131,아즈텍WB,032080,2022,39309634788.7,117975490056,45473797756.0,2148865471.0,-1420658249.0,142032159666.0,32043710418.0,109988449248.0,2026-05-26
00201131,아즈텍WB,032080,2023,39309634788.7,117975490056,37089482391.0,-75126221.0,-1317589604.0,124569427561.0,16201877395.0,108367550166.0,2026-05-26
00201131,아즈텍WB,032080,2024,39309634788.7,117975490056,35365624219.0,544665708.0,-2043586300.0,117975490056.0,11724101018.0,106251389038.0,2026-05-26
00201432,비츠로시스,054220,2022,18064890184.3,51320541267,8988875448.0,-2359243704.0,-2381209822.0,28201357122.0,16353501999.0,11847855123.0,2026-05-26
00201432,비츠로시스,054220,2023,18064890184.3,51320541267,19552896164.0,-7056918833.0,-6342052544.0,40710235274.0,23387746496.0,17322488778.0,2026-05-26
00201432,비츠로시스,054220,2024,18064890184.3,51320541267,25652898941.0,-6143381048.0,-10292890167.0,51320541267.0,33741859013.0,17578682254.0,2026-05-26
00201733,TJ미디어,032540,2022,91393952369.3,124721058447,85911499261.0,4141688797.0,4497197063.0,134782183246.0,49484040118.0,85298143128.0,2026-05-26
00201733,TJ미디어,032540,2023,91393952369.3,124721058447,96398616294.0,6331171872.0,4704446606.0,127571692107.0,41482880061.0,86088812046.0,2026-05-26
00201733,TJ미디어,032540,2024,91393952369.3,124721058447,91871741553.0,4664208620.0,4645604047.0,124721058447.0,39385858847.0,85335199600.0,2026-05-26
00202839,한창산업,079170,2022,86963692567.0,86800080449,99300011205.0,7107463717.0,6120358014.0,75059881490.0,13254261820.0,61805619670.0,2026-05-26
00202839,한창산업,079170,2023,86963692567.0,86800080449,66951087089.0,1568850912.0,1554356985.0,85518413273.0,23723917113.0,61794496160.0,2026-05-26
00202839,한창산업,079170,2024,86963692567.0,86800080449,94639979407.0,8769285738.0,6816956646.0,86800080449.0,19436703827.0,67363376622.0,2026-05-26
00203209,에쎈테크,043340,2022,54862105982.7,72055899433,62571779539.0,1970446458.0,369522576.0,83308224940.0,59342744702.0,23965480238.0,2026-05-26
00203209,에쎈테크,043340,2023,54862105982.7,72055899433,47640536056.0,-7219558488.0,-9547067333.0,80151651250.0,51696254345.0,28455396905.0,2026-05-26
00203209,에쎈테크,043340,2024,54862105982.7,72055899433,54374002353.0,-383134727.0,-2939404175.0,72055899433.0,46539906703.0,25515992730.0,2026-05-26
00203847,국일신동,060480,2022,25973545938.7,47371533602,26883136547.0,385392950.0,1006345773.0,52204389695.0,4255993192.0,47948396503.0,2026-05-26
00203847,국일신동,060480,2023,25973545938.7,47371533602,19639701107.0,-2191984516.0,-1221030329.0,49814874013.0,3643685294.0,46171188719.0,2026-05-26
00203847,국일신동,060480,2024,25973545938.7,47371533602,31397800162.0,-1696267519.0,-3353046131.0,47371533602.0,5042229042.0,42329304560.0,2026-05-26
00204226,소프트센,032680,2022,64786371525.3,96907853710,73373050121.0,16284103976.0,11587270444.0,122129876850.0,43204764258.0,78925112592.0,2026-05-26
00204226,소프트센,032680,2023,64786371525.3,96907853710,61085045079.0,-1418785527.0,-9968876097.0,102567983755.0,37171565448.0,65396418307.0,2026-05-26
00204226,소프트센,032680,2024,64786371525.3,96907853710,59901019376.0,-1375131016.0,-2797081407.0,96907853710.0,30017752674.0,66890101036.0,2026-05-26
00204642,티비씨,033830,2022,42091058361.7,135621536292,42483287221.0,4052343613.0,4927772175.0,128738301479.0,7146543184.0,121591758295.0,2026-05-26
00204642,티비씨,033830,2023,42091058361.7,135621536292,43505868968.0,4137402175.0,6194310171.0,134217378721.0,7854020250.0,126363358471.0,2026-05-26
00204642,티비씨,033830,2024,42091058361.7,135621536292,40284018896.0,1456314716.0,3802312247.0,135621536292.0,7645164007.0,127976372285.0,2026-05-26
00205003,좋은사람들,033340,2022,84407462463.0,80836869755,80470105663.0,-4314766827.0,-6233028839.0,73931547023.0,20363762023.0,53567785000.0,2026-05-26
00205003,좋은사람들,033340,2023,84407462463.0,80836869755,82568061629.0,1288396956.0,2779833091.0,77079138754.0,20773903084.0,56305235670.0,2026-05-26
00205003,좋은사람들,033340,2024,84407462463.0,80836869755,90184220097.0,1297148979.0,340681081.0,80836869755.0,24223487527.0,56613382228.0,2026-05-26
00205687,더라미,032860,2022,61106842358.7,61829083163,62566412210.0,-3179470531.0,-5606375146.0,28334324062.0,3022536592.0,25311787470.0,2026-05-26
00205687,더라미,032860,2023,61106842358.7,61829083163,50977133773.0,-3542638080.0,-3293960804.0,65676018272.0,13948916741.0,51727101531.0,2026-05-26
00205687,더라미,032860,2024,61106842358.7,61829083163,69776981093.0,1617984206.0,2477343572.0,61829083163.0,5188851490.0,56640231673.0,2026-05-26
00206686,케이피엠테크,042040,2022,38476943919.7,170108937714,41285686236.0,-448350232.0,-12052466476.0,128677988291.0,31327509571.0,97350478720.0,2026-05-26
00206686,케이피엠테크,042040,2023,38476943919.7,170108937714,45501203395.0,-14460083741.0,-8941162078.0,174452358028.0,49061791741.0,125390566287.0,2026-05-26
00206686,케이피엠테크,042040,2024,38476943919.7,170108937714,28643942128.0,-4562035338.0,-40365492366.0,170108937714.0,80913578365.0,89195359349.0,2026-05-26
00208134,KNN,058400,2022,66963464324.3,236345158411,65959982382.0,6737900636.0,7381244846.0,222951032411.0,15476143402.0,207474889009.0,2026-05-26
00208134,KNN,058400,2023,66963464324.3,236345158411,66077800047.0,6091666941.0,8448732785.0,230075315005.0,14606204611.0,215469110394.0,2026-05-26
00208134,KNN,058400,2024,66963464324.3,236345158411,68852610544.0,4512857207.0,8113827411.0,236345158411.0,15947931350.0,220397227061.0,2026-05-26
00217743,화성밸브,039610,2022,89446677729.7,130853121273,85525543688.0,3702458229.0,2980333411.0,123476124858.0,42982483090.0,80493641768.0,2026-05-26
00217743,화성밸브,039610,2023,89446677729.7,130853121273,91550544835.0,10029597192.0,8066489164.0,130325009989.0,41804329358.0,88520680631.0,2026-05-26
00217743,화성밸브,039610,2024,89446677729.7,130853121273,91263944666.0,7963490108.0,7102994731.0,130853121273.0,36314952018.0,94538169255.0,2026-05-26
00220109,알파AI,043100,2022,25694674092.3,65791538498,23396367880.0,-6048919738.0,-10909546114.0,55435267589.0,24419615212.0,31015652377.0,2026-05-26
00220109,알파AI,043100,2023,25694674092.3,65791538498,26878178866.0,-14129480657.0,-21598146874.0,50676951304.0,32462479821.0,18214471483.0,2026-05-26
00220109,알파AI,043100,2024,25694674092.3,65791538498,26809475531.0,-7461616018.0,-7495621700.0,65791538498.0,35455596938.0,30335941560.0,2026-05-26
00220622,서호전기,065710,2022,57602249580.7,101975372921,60170515020.0,12465917949.0,11303465518.0,101804640603.0,11666358209.0,90138282394.0,2026-05-26
00220622,서호전기,065710,2023,57602249580.7,101975372921,66169002063.0,12980216204.0,15456209684.0,103880709547.0,9819985519.0,94060724028.0,2026-05-26
00220622,서호전기,065710,2024,57602249580.7,101975372921,46467231659.0,1645582899.0,11474264315.0,101975372921.0,12646404711.0,89328968210.0,2026-05-26
00222435,제이엠아이,033050,2022,73309736280.7,87290299109,64925485182.0,4728101014.0,2480814002.0,85467596560.0,43236187512.0,42231409048.0,2026-05-26
00222435,제이엠아이,033050,2023,73309736280.7,87290299109,74566785312.0,4445290729.0,2449720275.0,89657744114.0,38458201511.0,51199542603.0,2026-05-26
00222435,제이엠아이,033050,2024,73309736280.7,87290299109,80436938348.0,4045653403.0,3770441880.0,87290299109.0,31173832548.0,56116466561.0,2026-05-26
00225742,LS마린솔루션,060370,2022,81281900240.0,254269530607,42787326607.0,-6606262413.0,-12126087000.0,120254641716.0,7884451310.0,112370190406.0,2026-05-26
00225742,LS마린솔루션,060370,2023,81281900240.0,254269530607,70779250390.0,13086945968.0,11617864038.0,146727764284.0,24097545990.0,122630218294.0,2026-05-26
